,File Name,Commit msg,Complexity,Nol Added,Nol Removed,No of lines in file,Token Count,No of Changed Methods,No of Methods,Code Churn Files Count,Code Churn Files Max,Code Churn Files Avg,Commits Count,Hunks Count,Added Lines Count,Added Lines Max,Added Lines avg,Removed Lines Count,Removed Lines max,Removed Lines avg,BugLabelLevel,CommitBug,AddRemoved,CommitAddRemoved
core/src/main/scala/kafka/javaapi/FetchRequest.scala,core/src/main/scala/kafka/javaapi/FetchRequest.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",5,6,6,42,301,3,2,72,61,10,7,3,108,61,15,36,18,5,2,1,0,1
core/src/main/scala/kafka/javaapi/FetchResponse.scala,core/src/main/scala/kafka/javaapi/FetchResponse.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",8,6,5,19,166,4,5,44,33,7,6,1.0,63,33,10,19,9,3,2,1,0,1
core/src/main/scala/kafka/javaapi/GroupCoordinatorResponse.scala,core/src/main/scala/kafka/javaapi/GroupCoordinatorResponse.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",5,6,5,23,141,3,2,50,42,6,9,2,72,42,8,22,5,2,2,1,0,1
core/src/main/scala/kafka/javaapi/OffsetCommitRequest.scala,core/src/main/scala/kafka/javaapi/OffsetCommitRequest.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",5,6,10,34,202,3,2,59,55,7,9,2,88,55,10,29,10,3,2,1,0,1
core/src/main/scala/kafka/javaapi/OffsetFetchRequest.scala,core/src/main/scala/kafka/javaapi/OffsetFetchRequest.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",5,6,10,33,175,3,2,60,58,10,6,2.0,81,58,14,21,10,4,2,1,0,1
core/src/main/scala/kafka/javaapi/OffsetRequest.scala,core/src/main/scala/kafka/javaapi/OffsetRequest.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",4,6,11,26,145,3,1,51,61,7,7,2,78,61,11,27,11,4,2,1,0,1
core/src/main/scala/kafka/javaapi/OffsetResponse.scala,core/src/main/scala/kafka/javaapi/OffsetResponse.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",7,6,10,19,157,3,4,45,49,15,3,2,57,49,19,12,10,4,2,1,0,1
core/src/main/scala/kafka/javaapi/TopicMetadataResponse.scala,core/src/main/scala/kafka/javaapi/TopicMetadataResponse.scala,"KAFKA-4899; Fix findbugs warnings in kafka-core

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jozef Koval <jozef.koval@protonmail.ch>, Ismael Juma <ismael@juma.me.uk>

Closes #2687 from cmccabe/KAFKA-4899",4,6,5,17,110,3,1,38,26,13,3,1,43,26,14,5,5,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/errors/InvalidPidMappingException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidPidMappingException.java,"KAFKA-4990; Request/response classes for transactions (KIP-98)

Author: Matthias J. Sax <matthias@confluent.io>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Apurva Mehta <apurva@confluent.io>, Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2799 from mjsax/kafka-4990-add-api-stub-config-parameters-request-types",1,23,0,6,31,1,1,23,23,23,1,1,23,23,23,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/common/errors/InvalidTxnStateException.java,clients/src/main/java/org/apache/kafka/common/errors/InvalidTxnStateException.java,"KAFKA-4990; Request/response classes for transactions (KIP-98)

Author: Matthias J. Sax <matthias@confluent.io>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Apurva Mehta <apurva@confluent.io>, Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2799 from mjsax/kafka-4990-add-api-stub-config-parameters-request-types",1,23,0,6,31,1,1,23,23,23,1,1,23,23,23,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/common/requests/TransactionResult.java,clients/src/main/java/org/apache/kafka/common/requests/TransactionResult.java,"KAFKA-4990; Request/response classes for transactions (KIP-98)

Author: Matthias J. Sax <matthias@confluent.io>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Apurva Mehta <apurva@confluent.io>, Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2799 from mjsax/kafka-4990-add-api-stub-config-parameters-request-types",3,34,0,14,70,2,2,34,34,34,1,1,34,34,34,0,0,0,0,0,0,0
streams/src/main/java/org/apache/kafka/streams/state/internals/ChangeLoggingKeyValueStore.java,streams/src/main/java/org/apache/kafka/streams/state/internals/ChangeLoggingKeyValueStore.java,"HOTFIX: WindowedStreamPartitioner does not provide topic name to serializer

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Eno Thereska <eno@confluent.io>, Damian Guy <damian.guy@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2777 from mjsax/hotfix-window-serdes-trunk",17,4,3,91,760,1,11,123,127,25,5,2,146,127,29,23,8,5,2,1,0,1
tests/kafkatest/tests/streams/streams_bounce_test.py,tests/kafkatest/tests/streams/streams_bounce_test.py,"KAFKA-4916: test streams with brokers failing

Several fixes for handling broker failures:
- default replication value for internal topics is now 3 in test itself (not in streams code, that will require a KIP.
- streams producer waits for acks from all replicas in test itself (not in streams code, that will require a KIP.
- backoff time for streams client to try again after a failure to contact controller.
- fix bug related to state store locks (this helps in multi-threaded scenarios)
- fix related to catching exceptions property for network errors.
- system test for all the above

Author: Eno Thereska <eno@confluent.io>
Author: Eno Thereska <eno.thereska@gmail.com>

Reviewers: Matthias J. Sax <matthias@confluent.io>, Damian Guy <damian.guy@gmail.com>, Guozhang Wang <wangguoz@gmail.com>, Dan Norwood <norwood@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2719 from enothereska/KAFKA-4916-broker-bounce-test",2,2,2,36,310,1,2,75,71,11,7,2,84,71,12,9,3,1,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/producer/TransactionState.java,clients/src/main/java/org/apache/kafka/clients/producer/TransactionState.java,"KAFKA-4817; Add idempotent producer semantics

This is from the KIP-98 proposal.

The main points of discussion surround the correctness logic, particularly the Log class where incoming entries are validated and duplicates are dropped, and also the producer error handling to ensure that the semantics are sound from the users point of view.

There is some subtlety in the idempotent producer semantics. This patch only guarantees idempotent production upto the point where an error has to be returned to the user. Once we hit a such a non-recoverable error, we can no longer guarantee message ordering nor idempotence without additional logic at the application level.

In particular, if an application wants guaranteed message order without duplicates, then it needs to do the following in the error callback:

1. Close the producer so that no queued batches are sent. This is important for guaranteeing ordering.
2. Read the tail of the log to inspect the last message committed. This is important for avoiding duplicates.

Author: Apurva Mehta <apurva@confluent.io>
Author: hachikuji <jason@confluent.io>
Author: Apurva Mehta <apurva.1618@gmail.com>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: fpj <fpj@apache.org>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Jun Rao <junrao@gmail.com>

Closes #2735 from apurvam/exactly-once-idempotent-producer",15,135,0,67,429,10,10,135,135,135,1,1,135,135,135,0,0,0,2,1,0,1
clients/src/test/java/org/apache/kafka/clients/producer/internals/TransactionStateTest.java,clients/src/test/java/org/apache/kafka/clients/producer/internals/TransactionStateTest.java,"KAFKA-4817; Add idempotent producer semantics

This is from the KIP-98 proposal.

The main points of discussion surround the correctness logic, particularly the Log class where incoming entries are validated and duplicates are dropped, and also the producer error handling to ensure that the semantics are sound from the users point of view.

There is some subtlety in the idempotent producer semantics. This patch only guarantees idempotent production upto the point where an error has to be returned to the user. Once we hit a such a non-recoverable error, we can no longer guarantee message ordering nor idempotence without additional logic at the application level.

In particular, if an application wants guaranteed message order without duplicates, then it needs to do the following in the error callback:

1. Close the producer so that no queued batches are sent. This is important for guaranteeing ordering.
2. Read the tail of the log to inspect the last message committed. This is important for avoiding duplicates.

Author: Apurva Mehta <apurva@confluent.io>
Author: hachikuji <jason@confluent.io>
Author: Apurva Mehta <apurva.1618@gmail.com>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: fpj <fpj@apache.org>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Jun Rao <junrao@gmail.com>

Closes #2735 from apurvam/exactly-once-idempotent-producer",4,61,0,35,280,4,4,61,61,61,1,1,61,61,61,0,0,0,2,1,0,1
core/src/main/scala/kafka/coordinator/PidMetadata.scala,core/src/main/scala/kafka/coordinator/PidMetadata.scala,"KAFKA-4817; Add idempotent producer semantics

This is from the KIP-98 proposal.

The main points of discussion surround the correctness logic, particularly the Log class where incoming entries are validated and duplicates are dropped, and also the producer error handling to ensure that the semantics are sound from the users point of view.

There is some subtlety in the idempotent producer semantics. This patch only guarantees idempotent production upto the point where an error has to be returned to the user. Once we hit a such a non-recoverable error, we can no longer guarantee message ordering nor idempotence without additional logic at the application level.

In particular, if an application wants guaranteed message order without duplicates, then it needs to do the following in the error callback:

1. Close the producer so that no queued batches are sent. This is important for guaranteeing ordering.
2. Read the tail of the log to inspect the last message committed. This is important for avoiding duplicates.

Author: Apurva Mehta <apurva@confluent.io>
Author: hachikuji <jason@confluent.io>
Author: Apurva Mehta <apurva.1618@gmail.com>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: fpj <fpj@apache.org>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Jun Rao <junrao@gmail.com>

Closes #2735 from apurvam/exactly-once-idempotent-producer",4,31,0,10,67,1,1,31,31,31,1,1,31,31,31,0,0,0,2,1,0,1
core/src/test/scala/unit/kafka/coordinator/TransactionCoordinatorTest.scala,core/src/test/scala/unit/kafka/coordinator/TransactionCoordinatorTest.scala,"KAFKA-4817; Add idempotent producer semantics

This is from the KIP-98 proposal.

The main points of discussion surround the correctness logic, particularly the Log class where incoming entries are validated and duplicates are dropped, and also the producer error handling to ensure that the semantics are sound from the users point of view.

There is some subtlety in the idempotent producer semantics. This patch only guarantees idempotent production upto the point where an error has to be returned to the user. Once we hit a such a non-recoverable error, we can no longer guarantee message ordering nor idempotence without additional logic at the application level.

In particular, if an application wants guaranteed message order without duplicates, then it needs to do the following in the error callback:

1. Close the producer so that no queued batches are sent. This is important for guaranteeing ordering.
2. Read the tail of the log to inspect the last message committed. This is important for avoiding duplicates.

Author: Apurva Mehta <apurva@confluent.io>
Author: hachikuji <jason@confluent.io>
Author: Apurva Mehta <apurva.1618@gmail.com>
Author: Guozhang Wang <wangguoz@gmail.com>
Author: fpj <fpj@apache.org>
Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Jun Rao <junrao@gmail.com>

Closes #2735 from apurvam/exactly-once-idempotent-producer",7,93,0,61,470,5,6,93,93,93,1,1,93,93,93,0,0,0,2,1,0,1
core/src/main/scala/kafka/utils/Annotations.scala,core/src/main/scala/kafka/utils/Annotations.scala,"MINOR: Fix typos in javadoc and code comments

Author: Vahid Hashemian <vahidhashemian@us.ibm.com>

Reviewers: Ismael Juma <ismael@juma.me.uk>

Closes #2595 from vahidhashemian/minor/fix_typos_1702",0,1,1,5,22,0,0,76,38,19,4,1.0,77,38,19,1,1,0,2,1,0,1
clients/src/main/java/org/apache/kafka/common/utils/Checksums.java,clients/src/main/java/org/apache/kafka/common/utils/Checksums.java,"KAFKA-1449; Use CRC32C for checksum of V2 message format

I manually tested that Crc32CTest and AbstractChecksums pass with JDK 9. I also verified that `Java9ChecksumFactory` is used in that case.

Author: Ismael Juma <ismael@juma.me.uk>

Reviewers: Jason Gustafson <jason@confluent.io>

Closes #2739 from ijuma/kafka-1449-crc32c",7,67,0,35,360,5,5,67,67,67,1,1,67,67,67,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/common/network/DualSocketChannel.java,clients/src/main/java/org/apache/kafka/common/network/DualSocketChannel.java,"KAFKA-4586; Add purgeDataBefore() API (KIP-107)

Author: Dong Lin <lindong28@gmail.com>

Reviewers: Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@juma.me.uk>, Jiangjie Qin <becket.qin@gmail.com>

Closes #2476 from lindong28/KAFKA-4586",0,4,0,3,16,0,0,4,4,4,1,1,4,4,4,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/common/record/LogInputStream.java,clients/src/main/java/org/apache/kafka/common/record/LogInputStream.java,"KAFKA-4816; Message format changes for idempotent/transactional producer (KIP-98)

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>, Apurva Mehta <apurva@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2614 from hachikuji/exactly-once-message-format",0,14,10,5,34,0,0,43,35,11,4,3.5,64,35,16,21,10,5,2,1,0,1
clients/src/main/java/org/apache/kafka/common/record/RecordBatchIterator.java,clients/src/main/java/org/apache/kafka/common/record/RecordBatchIterator.java,"KAFKA-4816; Message format changes for idempotent/transactional producer (KIP-98)

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>, Apurva Mehta <apurva@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2614 from hachikuji/exactly-once-message-format",4,43,0,21,129,2,2,43,43,43,1,1,43,43,43,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/common/record/TimestampType.java,clients/src/main/java/org/apache/kafka/common/record/TimestampType.java,"KAFKA-4816; Message format changes for idempotent/transactional producer (KIP-98)

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>, Apurva Mehta <apurva@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2614 from hachikuji/exactly-once-message-format",5,0,13,21,131,2,3,46,62,8,6,1.0,82,62,14,36,19,6,2,1,0,1
core/src/main/scala/kafka/message/MessageSet.scala,core/src/main/scala/kafka/message/MessageSet.scala,"KAFKA-4816; Message format changes for idempotent/transactional producer (KIP-98)

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>, Apurva Mehta <apurva@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2614 from hachikuji/exactly-once-message-format",6,1,1,46,309,0,3,111,90,7,17,1,203,90,12,92,30,5,2,1,0,1
core/src/test/scala/unit/kafka/message/BaseMessageSetTestCases.scala,core/src/test/scala/unit/kafka/message/BaseMessageSetTestCases.scala,"KAFKA-4816; Message format changes for idempotent/transactional producer (KIP-98)

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>, Apurva Mehta <apurva@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Closes #2614 from hachikuji/exactly-once-message-format",13,2,1,86,699,1,11,132,69,7,19,1,187,69,10,55,11,3,2,1,0,1
connect/api/src/main/java/org/apache/kafka/connect/data/Decimal.java,connect/api/src/main/java/org/apache/kafka/connect/data/Decimal.java,"KAFKA-4924: Fix Kafka Connect API findbugs warnings

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2715 from cmccabe/KAFKA-4924",8,1,1,35,259,1,5,86,87,22,4,2.0,95,87,24,9,5,2,2,1,0,1
clients/src/test/java/org/apache/kafka/test/IntegrationTest.java,clients/src/test/java/org/apache/kafka/test/IntegrationTest.java,"KAFKA-4594; Annotate integration tests and provide gradle build targets to run subsets of tests

This uses JUnit Categories to identify integration tests. Adds 2 new build targets:
`integrationTest` and `unitTest`.

Author: Damian Guy <damian.guy@gmail.com>

Reviewers: Eno Thereska <eno@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>, Ismael Juma <ismael@juma.me.uk>

Closes #2695 from dguy/junit-categories",0,20,0,3,14,0,0,20,20,20,1,1,20,20,20,0,0,0,0,0,0,0
clients/src/main/java/org/apache/kafka/clients/producer/internals/ErrorLoggingCallback.java,clients/src/main/java/org/apache/kafka/clients/producer/internals/ErrorLoggingCallback.java,"KAFKA-4894; Fix findbugs ""default character set in use"" warnings

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>

Closes #2683 from cmccabe/KAFKA-4894",9,4,2,33,266,1,2,56,43,9,6,3.0,77,43,13,21,10,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KeyValuePrinter.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KeyValuePrinter.java,"KAFKA-4894; Fix findbugs ""default character set in use"" warnings

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>

Closes #2683 from cmccabe/KAFKA-4894",16,21,22,83,592,11,10,120,124,24,5,4,166,124,33,46,22,9,2,1,0,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/KeyValuePrinterProcessorTest.java,streams/src/test/java/org/apache/kafka/streams/kstream/internals/KeyValuePrinterProcessorTest.java,"KAFKA-4894; Fix findbugs ""default character set in use"" warnings

Author: Colin P. Mccabe <cmccabe@confluent.io>

Reviewers: Jun Rao <junrao@gmail.com>

Closes #2683 from cmccabe/KAFKA-4894",21,23,13,141,1148,4,14,207,165,34,6,4.0,239,165,40,32,13,5,2,1,0,1
core/src/test/scala/integration/kafka/api/FixedPortTestUtils.scala,core/src/test/scala/integration/kafka/api/FixedPortTestUtils.scala,"KAFKA-4861; GroupMetadataManager record is rejected if broker configured with LogAppendTime

The record should be created with CreateTime (like in the producer). The conversion to
LogAppendTime happens automatically (if necessary).

Author: Ismael Juma <ismael@juma.me.uk>

Reviewers: Jason Gustafson <jason@confluent.io>

Closes #2657 from ijuma/kafka-4861-log-append-time-breaks-group-data-manager",4,4,5,26,175,2,2,51,55,13,4,1.5,68,55,17,17,11,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/record/RecordsIterator.java,clients/src/main/java/org/apache/kafka/common/record/RecordsIterator.java,"MINOR: Add varint serde utilities for new message format

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Ismael Juma <ismael@juma.me.uk>

Closes #2647 from hachikuji/add-varint-serdes",32,1,0,153,1025,0,10,222,170,32,7,2,305,170,44,83,68,12,2,1,0,1
clients/src/test/java/org/apache/kafka/common/record/SimpleRecordTest.java,clients/src/test/java/org/apache/kafka/common/record/SimpleRecordTest.java,"MINOR: Add varint serde utilities for new message format

Author: Jason Gustafson <jason@confluent.io>

Reviewers: Ismael Juma <ismael@juma.me.uk>

Closes #2647 from hachikuji/add-varint-serdes",12,1,0,100,1066,0,8,144,66,24,6,3.5,160,66,27,16,11,3,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/InvalidOffsetException.java,clients/src/main/java/org/apache/kafka/clients/consumer/InvalidOffsetException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",1,13,9,10,71,0,1,38,34,19,2,2.0,47,34,24,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/OffsetResetStrategy.java,clients/src/main/java/org/apache/kafka/clients/consumer/OffsetResetStrategy.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",0,13,9,4,21,0,0,21,17,10,2,2.0,30,17,15,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptors.java,clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptors.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",10,13,9,47,342,0,4,103,99,52,2,2.0,112,99,56,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/NoAvailableBrokersException.java,clients/src/main/java/org/apache/kafka/clients/consumer/internals/NoAvailableBrokersException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",0,13,9,5,41,0,0,27,23,14,2,2.0,36,23,18,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/NoOpConsumerRebalanceListener.java,clients/src/main/java/org/apache/kafka/clients/consumer/internals/NoOpConsumerRebalanceListener.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,15,12,10,79,0,2,32,30,6,5,2,53,30,11,21,12,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/RequestFutureAdapter.java,clients/src/main/java/org/apache/kafka/clients/consumer/internals/RequestFutureAdapter.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",1,13,9,7,61,0,1,32,28,16,2,2.0,41,28,20,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/RequestFutureListener.java,clients/src/main/java/org/apache/kafka/clients/consumer/internals/RequestFutureListener.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",0,13,9,5,35,0,0,27,23,14,2,2.0,36,23,18,9,9,4,2,1,0,1
clients/src/main/java/org/apache/kafka/common/Configurable.java,clients/src/main/java/org/apache/kafka/common/Configurable.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",0,3,3,5,33,0,0,31,16,6,5,1,36,16,7,5,3,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/KafkaException.java,clients/src/main/java/org/apache/kafka/common/KafkaException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,3,3,16,78,0,4,42,26,10,4,1.0,46,26,12,4,3,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/cache/Cache.java,clients/src/main/java/org/apache/kafka/common/cache/Cache.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",0,4,5,7,50,0,0,52,53,17,3,1,58,53,19,6,5,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/cache/SynchronizedCache.java,clients/src/main/java/org/apache/kafka/common/cache/SynchronizedCache.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",5,4,5,23,138,0,5,50,51,25,2,2.5,55,51,28,5,5,2,2,1,0,1
clients/src/main/java/org/apache/kafka/common/config/Config.java,clients/src/main/java/org/apache/kafka/common/config/Config.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",2,13,9,11,61,0,2,32,28,11,3,1,42,28,14,10,9,3,2,1,0,1
clients/src/main/java/org/apache/kafka/common/config/ConfigException.java,clients/src/main/java/org/apache/kafka/common/config/ConfigException.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",4,3,3,14,107,0,3,40,24,10,4,1.5,45,24,11,5,3,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/config/ConfigValue.java,clients/src/main/java/org/apache/kafka/common/config/ConfigValue.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",21,7,8,79,479,0,14,112,113,22,5,2,125,113,25,13,8,3,2,1,0,1
clients/src/main/java/org/apache/kafka/common/config/types/Password.java,clients/src/main/java/org/apache/kafka/common/config/types/Password.java,"MINOR: improve license header check by providing head file instead of (prefix) header regex

Author: Matthias J. Sax <matthias@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #2303 from mjsax/licenseHeader",6,4,5,26,124,0,5,67,68,34,2,3.0,72,68,36,5,5,2,2,1,0,1
